company_id,company_name,company_status_de,legal_form_en,activity_code1,company_registration_date,addr_street,addr_house_number,addr_postal_code,addr_city,rating_points,limit_value
"2bed3498bb4150f9b75942659ae9923e","company 4416","Aktiv","Private limited company","46155","1951-12-31","d6b0d975eceffe6b2057d85074145ff1",,"45964","Gladbeck","52","74000"
"1d97862162698e7df9c9178129d2e117","company 4417","Aktiv","Private limited company","7022","1915-04-07","f0378a2ee73e534aa98aeb5a9533bdbb",,"65185","Wiesbaden","3","135000"
"6cda595baff33e338886df59c2cd8b01","company 4418","Aktiv","Limited partnership","4771","1972-01-13","13e18e729ae3f1af2e250d42fc31eaf4",,"90419","Nürnberg","6","5000"
"1f6c57748d7d1f64cf7bdc3d89bd67f7","company 4419","Aktiv","Limited partnership in which the general partner is a GmbH","52211","1965-09-02","ce1fdab6fdd606ea55fc0bb8e3e49a39",,"41516","Grevenbroich","16","9100000"
"883cf5facd6e9415ff82c6b9d83f7a82","company 4420","Aktiv","Limited partnership in which the general partner is a GmbH","4211","1999-04-20","609ecfa594746fc2c116101bb4110c1e",,"87452","Altusried","10","8000"
"eddba9ed076c794f52690b10c312b04b","company 4421","Aktiv","Private limited company","133","1991-10-02","8e3b11abf55be85590506939e7593616",,"90763","Fürth","10","0"
"28154f751cbcc382eec0b9046ff7194f","company 4422","Aktiv","Limited partnership in which the general partner is a GmbH","71122","1996-05-21","7a02c2c0766af99adfe20731d7a560f1",,"16248","Oderberg","53","5500"
"95b8bf8bfac7a7523da5f779172ab86d","company 4423","Aktiv","Limited partnership in which the general partner is a GmbH","52231","1976-02-26","5cdbf0f1bc9cef151e259a4163481837",,"59227","Ahlen","75","1200000"
"11f860e8b79114e5466dd5b12943d2fd","company 4424","Aktiv","Private limited company","1071","1894-12-31","37806237b88cadcc1f8ef343837c41a6",,"32423","Minden","18","175000"
"b871739ba7b5dd4077cf4541e2b0c7ad","company 4425","Aktiv","General partnership",,"1995-09-14","6654bad85a0ed8cc1e0daac59fa9b444",,"06254","Kötschlitz","36","0"
"4f034116035bbf9a766f576ecf6bdd51","company 4426","Aktiv","Private limited company","71121","1986-03-17","afb316cf0f2d9f5b359acb424282e186",,"72160","Horb am Neckar","93","18000"
"27382051e4b4274c39da9d52b21d37f6","company 4427","Aktiv","Limited partnership in which the general partner is a GmbH","46693","1993-06-17","6e274bb5d72467b94929d901e9f0c354",,"65760","Eschborn","98","15000000"
"da5b14038af9dafcb39a2d9feffbc231","company 4428","Aktiv","Registered merchant","5819","2016-02-04","8904497333956d8d6afe1c33f6bbabe3",,"69117","Heidelberg","54","8500"
"10aa7c3738d8d4ef0256c258d7cb8d00","company 4429","Aktiv","Private limited company","46432","2002-01-30","33f0c0117588412908805cde98ab22d8",,"40221","Düsseldorf","80","0"
"be51a5fc6af86e2d2420636f11ab2086","company 4430","Aktiv","Private limited company","4941","1973-12-31","5ad0211fad839c684f4e138f99e06bbe",,"20537","Hamburg","35","13000"
"81ce63a3fc618e00e88161539f440453","company 4431","Aktiv","Limited partnership in which the general partner is a GmbH","25993","1949-12-31","658df73c90b43733b1d699dd4da5f1e8",,"75223","Niefern-Öschelbronn","2","425000"
"e529b86f49d4585c7441c357331a235b","company 4432","Aktiv","Registered merchant","181","2000-09-05","1b0d0a003b69890ddcafc9a2488d21ec",,"85521","Ottobrunn","50","10000"
"1cb825aba8acfd8dffb6462ddbbc8d20","company 4433","Aktiv","Private limited company","46421","1983-01-11","db07d06e718f3337907cc93ef6ab5c60",,"41460","Neuss","89","145000"
"77eca7613e48e10aecfe5ac1062cfcff","company 4434","Aktiv","Registered merchant",,"1981-10-21","f0fcb768b93ac4e61fca26584b7f0f2f",,"73265","Dettingen unter Teck","7","0"
"ccaeb0110977b4f60d4a9e043343e6f7","company 4435","Aktiv","Limited partnership in which the general partner is a GmbH","68102","1984-12-11","78106bcd683abaf6c4dcfb6f940a7dc1",,"35236","Breidenbach","5","360000"
"358443b5d3f075410988040f7e4dc863","company 4436","Aktiv","Registered merchant","46163","1991-05-23","7abb0d9413a8ea2ee7175a9f9b8337aa",,"71640","Ludwigsburg","64","10500"
"3c38048e2e8c326b0673dfb1aa2b76d3","company 4437","Aktiv","Limited partnership in which the general partner is a GmbH","52291","1998-12-16","d5ff0d65bdb5aeb3cac27e7ec3ed1917",,"72359","Dotternhausen","30","14500"
"4cc91faa2203dead1cf43b48e1fa1ed0","company 4438","Aktiv","Private limited company","4771","1991-01-22","504d71488e07c6543e89f9eeba571542",,"85049","Ingolstadt","79","7500"
"5969b696a14fb409400657a27414fdee","company 4439","Aktiv","Private limited company","45","1987-03-10","ca62206eed72e654df524ed9c790438d",,"35619","Braunfels","55","7500"
"75aeda033d96f30bd4f1c4a3d4ab45d1","company 4440","Aktiv","Private limited company","6619","1994-01-14","0912c48693bfa9061355c764ce51e587",,"14167","Berlin","89","93000"
"f36d90a00aa9af7b406f3ed15f4df824","company 4441","Aktiv","Private limited company","7010","1994-02-03","d62af1b48d4ee77a6672071770ffa99a",,"42279","Wuppertal","94","1900000"
"463d926498c66cf002b96f3ea997808b","company 4442","Aktiv","Limited partnership in which the general partner is a GmbH","4675","1843-12-31","6384373941679b97c2d48c1550c62575",,"70327","Stuttgart","73","1050000"
"bf3e7bb6505a9506a7391ece6651db13","company 4443","Aktiv","Private limited company","32990","1978-12-20","e6530a334011ab173ae917589f9fc620",,"85598","Vaterstetten","63","1050000"
"2e7d2c24792c997a83e3cdac77a0d587","company 4444","Aktiv","Registered merchant","47770","1921-11-22","4ab304efdbd0958d74ec573af1a6f8e6",,"32584","Löhne","86","9500"
"26d424b7c5ed9c70f89f9218f455923f","company 4445","Aktiv","Registered merchant","43320","1998-09-14","96f67305396493f933846079d656f6a5",,"41179","Mönchengladbach","65","9500"
"f33965f3d37518bd047cade7177d0e32","company 4446","Aktiv","Private limited company","92001","1990-06-13","111bb2ff94cf5bc0caedae77604ad445",,"99706","Sondershausen","27","0"
"225c60cd54e130c2df53e62a85c1e812","company 4447","Aktiv","Limited partnership in which the general partner is a GmbH","4941","1965-05-19","196f29d2c4c4ed94f1786ad62a0ad9c0",,"42277","Wuppertal","48","0"
"a995b5f080e9ea956b2bc7d75c509111","company 4448","Aktiv","Private limited company","21200","1992-12-10","f5e6de3cbef4e730009e36d27a8f3ea9",,"01689","Weinböhla","63","110000"
"044b4cebbabb5b55e14509721643bccd","company 4449","Aktiv","Private limited company","6420","1996-10-22","2cb81fdf813350faa2841fde430774a3",,"47269","Duisburg","66","620000"
"1b8f393f32e4b2b7b8abcb991e9c7727","company 4450","Aktiv","Registered merchant","47610","1985-02-25","ee1c8c89b1e1e81d722523a1275b81c8",,"63179","Obertshausen","64","10500"
"0e0b0a3498a363a77bc05f7d7a7d9221","company 4451","Aktiv","Private limited company","32503","1985-11-08","fa3a5d38d8098f4705ad1524d5726726",,"52064","Aachen","26","7000"
"cb5fc2864e9150b8a616354a4f91ad4d","company 4452","Aktiv","Registered merchant",,"1972-05-08","c5ce44917459e1e48959c5b09c164d35",,"61348","Bad Homburg v. d. Höhe","92","0"
"a59f23ba6e3a1178ff047029cdf85dc8","company 4453","Aktiv","Limited partnership in which the general partner is a GmbH","25120","1998-11-09","3e9cb5d8d4fba178a1e1eedb2d0b6b8c",,"84079","Bruckberg","7","0"
"4f829143f3ae07ac1958a4853eda75e5","company 4454","Aktiv","Registered merchant",,"1994-05-10","3d1762e0092d1dca13952ab6d9ff2474",,"02708","Löbau","45","0"
"62c81e3000405c97fa8509ab7b399e8d","company 4455","Aktiv","Registered merchant","47301","1920-12-31","3e6138ccd2e555c465ec80701b16ee7f",,"87751","Heimertingen","42","10500"
"2b08b9154f3425afa1a912087e8f7211","company 4456","Aktiv","Registered merchant","56101","1993-05-11","43aa1156741c84f2087682e54b0c1940",,"10178","Berlin","9","10000"
"0e11463859b68e2eb67e86b68cda9ed4","company 4457","Aktiv","Limited partnership in which the general partner is a GmbH","43220","1995-11-18","2070b837d3276b9a401e971c55ec85fb",,"81737","München","72","12000"
"57022022b0b0ac886de775aaab397ffe","company 4458","Aktiv","Private limited company","1072","1997-02-28","3f3e2c45951d938228d7b425db4f0d2f",,"48163","Münster","91","7000"
"57b43d5876c641e5b3011eff1f9b83df","company 4459","Aktiv","Private limited company","4777","2001-10-09","4f705da56c09b8a04480b88d2d4bee14",,"50127","Bergheim","33","0"
"e6fea8c680685bde8a53c7b1703fba04","company 4460","Aktiv","Registered merchant","46494","1980-06-13","c2d65cb883984ceaa1cd0f68845f05d9",,"85764","Oberschleißheim","1","10500"
"b1565843b0a0a7a61e1b51f382ad04e7","company 4461","Aktiv","Private limited company","6832","2001-07-23","38669a895d5173fd7126b623c54a7ad1",,"56235","Ransbach-Baumbach","33","6000"
"5f4e1a911d9a8c23440c84123ff54b28","company 4462","Aktiv","Private limited company","70109","1922-12-31","a9597b9eb1faf805a9d6e91ef12162a5",,"56564","Neuwied","75","57000"
"d96fe813a9678ce69de6052c7cdc41e2","company 4463","Aktiv","Limited partnership","4642","1994-09-23","c1226b1c8115507dd24cd217fc975745",,"49080","Osnabrück","18","5000"
"07014784f87e1b07dc210192f45312b0","company 4464","Aktiv","Private limited company","731","1980-02-28","c71cc334f76c96196f7ff404d171ca01",,"12157","Berlin","62","0"
"8d9396141493f381ebc4b12cde385ea7","company 4465","Aktiv","Registered merchant","47523","1937-09-30","b0a80c324f2149267eb20e22a93cf889",,"67435","Neustadt an der Weinstraße","7","10500"
"4b8dbcdc5ace098852829074b5eafd1a","company 4466","Aktiv","Registered merchant","4773","1978-06-19","51bb8a04093e30b6b1d0b461db58278c",,"47226","Duisburg","73","10500"
"5a8ea760097e1ea73e82dd94835d23e5","company 4467","Aktiv","Private limited company","469","1992-02-13","1f77a57705e254743fd3ede4d78ba366",,"38229","Salzgitter","16","0"
"c04e44cf3f1d6cf1ebb4385cd6caf9c6","company 4468","Aktiv","Limited partnership in which the general partner is a GmbH","13300","2002-04-24","625c174120116db67ef8457e36176054",,"46325","Borken","56","175000"
"14a1192169ab4b5c4da8159d277bf8f4","company 4469","Aktiv","Limited partnership in which the general partner is a GmbH","4941","1960-12-14","acad663316f6a9d594431502e9184648",,"66706","Perl","42","23500"
"9d6b9bb3c0bcc75235401bf5f30400ff","company 4470","Aktiv","Private limited company","82999","1996-02-06","9aefc0379e08f61b81c44bd34e8c1e6e",,"96052","Bamberg","7","1050000"
"abb3e5d2c914f7adc9f0680fbea2da71","company 4471","Aktiv","Registered merchant","43912","1991-09-20","b549842da6eee48ed7c3c7d9b852f50d",,"56414","Herschbach","46","10000"
"d04276fc42e6d74aec99d75642e731a5","company 4472","Aktiv","Registered merchant","43911","1972-04-13","901b39e2a46e9a977888a853626906ce",,"30851","Langenhagen","41","10000"
"fbe8eab4e0e91f3dd96239d93ed772d0","company 4473","Aktiv","Private limited company","41201","1986-03-20","b50778aa03a927620123b650b0fca2ae",,"99097","Erfurt","31","6500"
"b7ede8040fc57a11f49af5733ce3672c","company 4474","Aktiv","Private limited company","8121","1975-06-01","a136ebbb17ff2c0cb6c999c058612746",,"52351","Düren","36","91000"
"636f6a869c1458955c4e4946ba91c6f6","company 4475","Aktiv","General partnership","454","1986-01-01","fd775b4032fcbc1b5fa2ad678dbfcbd9",,"65428","Rüsselsheim am Main","90","5500"
"29818c6ab2445bd1ad20d2d22f4342ad","company 4476","Aktiv","Private limited company","561","1983-06-01","202f2058fc14958068be581f518163f7",,"24340","Altenhof","43","7000"
"a3efd50d86dcc25c2de72fd7efd05805","company 4477","Aktiv","Limited partnership in which the general partner is a GmbH","4641","1978-08-09","0431444bd0c32bde993c4fb45de12739",,"52068","Aachen","20","0"
"cd4a5aa9fffd160a00e75ebb6fb93db8","company 4478","Aktiv","Limited partnership in which the general partner is a GmbH","46721","1995-12-28","6af8329db02bbd4e21f0b653e22b10fd",,"44229","Dortmund","17","70000"
"575388629de476a26b53faf35c5bc2fd","company 4479","Aktiv","General partnership","46220","1907-10-03","77b23d104282e5965682d0cc7cce704b",,"14163","Berlin","40","5000"
"efd22df533da7e22e889f04ac191e7e5","company 4480","Aktiv","Limited partnership in which the general partner is a GmbH, with shares","14131","1973-03-01","fcdffe030b230d7605535ae22c9672d5",,"93192","Wald OT Roßbach","68","3400000"
"e4c03e57488b239ab3d58b1b1e5fce13","company 4481","Aktiv","Private limited company","4612","1983-11-02","691ab9b312b0aa005d78b191d5770127",,"24640","Hasenmoor","92","7500"
"386ed51135c216a7b3fa35e8f646d457","company 4482","Aktiv","Private limited company","4339","2017-12-08","aee70b2137c3ed712d5a0183c48a4064",,"12161","Berlin","8","8500"
"83ce1ed151416cae4a7923a79a1f0b88","company 4483","Aktiv","Private limited company","5610","1988-02-24","632fc46bba8c087eef1628bafaa074ee",,"20354","Hamburg","17","0"
"63a107f7399a8533501f33f280f25fd8","company 4484","Aktiv","Registered merchant","47592","1888-03-26","b57f0c5e4aa9778e3eab12053b61787c",,"83329","Waging am See","84","10500"
"1fb17c85778b20c0f2d44d1ed4efd784","company 4485","Aktiv","Private limited company","27900","1988-07-04","de909dd235ce266629b6d75f953400f3",,"63533","Mainhausen","73","31000"
"720f2b3507b5bdf9f549d698c5c2567f","company 4486","Aktiv","Private limited company","701","2014-10-24","c6c467c707c1ebb5994c2d8ed7a83490",,"58095","Hagen","61","0"
"ec41747b6441f0e7e2b8de9685cfedd6","company 4487","Aktiv","Registered merchant",,"1948-08-21","daeec9015fb30699078057c71fd67c7e",,"13467","Berlin","10","0"
"69c5f27576695f0c7d45fb58bf9f8ce9","company 4488","Aktiv","Private limited company","7022","1975-06-05","e6e5571c50fa718abec0ebda5dfab9a2",,"71229","Leonberg","36","19500"
"47bd31903c5705065d757e849808fdbf","company 4489","Aktiv","Private limited company","71121","1996-02-28","da8b2e25d71324004cf20ac01d12760f",,"24145","Kiel","27","100000"
"9b9a251c4c6563b0bae04ca5e97117c0","company 4490","Aktiv","Private limited company","46692","1994-06-22","33fd2601de15f69995716c106f33cff5",,"89275","Elchingen","80","7500"
"d9ff61a6a595b515c923df0a3155a8e8","company 4491","Aktiv","Private limited company","454","1994-12-22","b652e749af018575d5cd12992addae3a",,"72172","Sulz am Neckar","78","180000"
"392a1ced467ddd3794754ae45d456ba9","company 4492","Aktiv","Registered merchant","18130","2004-09-27","2cb1bfdc473718d11bf7cab188f05cc4",,"83607","Holzkirchen","27","10000"
"94e5194d416a8b1bdff6a483b4840ce7","company 4493","Aktiv","Registered merchant","96090","2000-09-25","55258e40084a4316c9ff626d4938e192",,"47829","Krefeld","24","12500"
"24125a45a0709869301e7c77f745441a","company 4494","Aktiv","Private limited company","701","1984-02-16","bd7416f938ffb3d34a3b5688792d1b3e",,"82152","Planegg","86","9000"
"edc86455c7254bc50c141614aa969544","company 4495","Aktiv","Private limited company","71122","2001-02-05","329d9b51e5789dc3949cd77de9f05366",,"28865","Lilienthal","14","115000"
"a4019ab0b526a6579695474d77bf9a20","company 4496","Aktiv","Private limited company","701","1970-04-10","299e77cf3bcf005a21c46bf396d25eb0",,"95030","Hof","10","7000"
"289462a1e007a1cc28b96f97f6e29873","company 4497","Aktiv","Registered merchant","46692","1900-12-31","eef253e0c2ac901cfffc6f63a09583bd",,"23552","Lübeck","19","10500"
"669d98df4c8d4980636ca9d1d4d95a6d","company 4498","Aktiv","Private limited company","46693","1998-01-01","93301a0e0ab87b3a768dedb81fe217fa",,"23738","Lensahn","6","0"
"c376a581372f4edc46f13194a554368d","company 4499","Aktiv","Private limited company","23690","1899-12-31","ad8d61a788fb320bee8d29c2986022e9",,"68159","Mannheim","83","0"
"bbd504a5f81895cbd84b3a55ad159207","company 4500","Aktiv","Limited partnership in which the general partner is a GmbH","46","1976-09-10","2412f21e1db0c798bfafbe7d9d156ea5",,"20457","Hamburg","69","0"
"18291b227cdfa13503870535c904c8a2","company 4501","Aktiv","Private limited company","6203","1991-02-28","dbff22d0512a1439185422fdb051dc3d",,"69234","Dielheim","71","0"
"c8fc866915c9dafe16a2a1816d4f4e15","company 4502","Aktiv","Registered merchant","4724","1982-07-26","7006f9b8e7a44beccaddf954b41361ba",,"92237","Sulzbach-Rosenberg","83","10500"
"1200e24463ede72a3a2c8a85ba7da4f8","company 4503","Aktiv","Registered merchant","28990","1991-09-05","7585f48d06dfca9772f3f5e48de6c88a",,"09526","Olbernhau","50","10000"
"f7e2b9502352703c61f338f8e165e801","company 4504","Aktiv","Registered merchant","4941","1998-03-23","886607641618152cd7f5dab16a144f5f",,"14532","Kleinmachnow","39","10000"
"c79251e7b9ecc22faf4626549b91d10d","company 4505","Aktiv","Private limited company","56101","2003-11-12","830c5fed09d1af147a3cd13afd308bd0",,"90403","Nürnberg","23","18500"
"ce5a8fe0da581f88d8ba250785a59795","company 4506","Aktiv","Private limited company","7022","1991-01-30","6a1d019eb2ac292dfa1f39d1913e7fb4",,"44139","Dortmund","94","0"
"92eae7fd660f333f4db135212e38f08b","company 4507","Aktiv","Private limited company","683","1993-03-29","70c8fd49b68f6fb64c1428cb139f0e9f",,"55126","Mainz","9","7500"
"10dee4a211c6b081dec2aca6e924c6ba","company 4508","Aktiv","Private limited company","7311","1991-02-27","397e0dcb8743ec3cc1702dfc3f1ce6fa",,"45886","Gelsenkirchen","0","9000"
"d1fbb40cf9089ff1158feb56ad220b88","company 4509","Aktiv","Private limited company","46389","1979-11-15","b3cdcb0650fdd86893f31ede946232ea",,"68642","Mannheim","58","7500"
"70ed2eae633a1a12bc0e109cfa3291b1","company 4510","Aktiv","General partnership","7022","1984-09-26","acfac5f3f862b780a75d556edca7228f",,"50968","Köln","4","5000"
"2f1593abf8de23f8f65e66e5d82616dc","company 4511","Aktiv","Registered merchant","46310","1941-05-28","427fbae3a51bfb722eb6fb17c7017d4c",,"41464","Neuss","91","10500"
"f173b274b5fae3145e6a761d1bb530a8","company 4512","Aktiv","Limited partnership in which the general partner is a GmbH","41201","1945-11-06","b489840cebd0b4698c6e8399bb81a6e8",,"50825","Köln","13","0"
"1522adb99e3e70d9e1d7d2cfa41805b3","company 4513","Aktiv","Registered merchant","47770","1960-04-01","bf21bf02cbb5fab8f460fcf042278f98",,"14169","Berlin","61","10500"
"e14c61443f9cc10f26b1674a833092d7","company 4514","Aktiv","Private limited company","9609","2000-02-24","1d67d15a454e88d032deae3c9325838d",,"04746","Hartha","10","36500"
"d0293f36c60ab5d1da7764ad58ec8f1e","company 4515","Aktiv","Limited partnership in which the general partner is a GmbH","2229","2001-01-12","ffd19aa68706767c7658e031545675d4",,"09120","Chemnitz","33","22500"
"faf5739d8615c215d5664b3d82b16c78","company 4516","Aktiv","Private limited company","6832","1985-09-11","d099dd24678f77ef42f613550dc12e37",,"91126","Schwabach","53","0"
"44f4de7022f6f80c8ebe58b0b4f2662a","company 4517","Aktiv","Private limited company","70109","1980-07-29","eed478ce00a6262d0d9ead1665f1a5be",,"49143","Bissendorf","28","320000"
"51a1c4e114a8fef1ff86ca6ca07a2fe4","company 4518","Aktiv","Registered merchant","32502","2005-04-01","ff8a6e1286991026b26a6052679b65a4",,"59174","Kamen","19","10000"
"e7465208107e4e2c1f99f31f1370e085","company 4519","Aktiv","Registered merchant","4511","1993-06-30","b2a000dee474916f9ffcd76f5d901133",,"85276","Hettenshausen","96","10500"
"1216918925bafc1eb3fdc96015a6b544","company 4520","Aktiv","Private limited company","43911","1987-02-27","ea9dda7806b34748c4323fbaca2c625d",,"28197","Bremen","20","0"
"88602495e97435c1d269c1ea5abf8a7d","company 4521","Aktiv","Registered merchant","47523","1895-12-31","4c59a520b4a993c3ccc23c981e4b1d42",,"52353","Düren","40","9500"
"6f4df675b7b5ff72836939dc960c9a45","company 4522","Aktiv","Registered merchant","18120","1990-07-25","2124391de33569f9fd146edfe6fb3f68",,"65719","Hofheim am Taunus","98","0"
"d2c2c33543964d60f9200aad3a1cb40b","company 4523","Aktiv","Private limited company","79110","1988-02-09","5a5ecfa6259438529021c590ed045f20",,"53859","Niederkassel","54","22000"
"b1adbddef498620ba6440a473ddd0773","company 4524","Aktiv","Private limited company","4322","1983-08-18","a8f5ad285ed772bbf518a307bf5cd4c6",,"24111","Kiel","71","220000"
"947c4d2a35a0b2ff0297fb3c16315685","company 4525","Aktiv","Private limited company","66120","1991-12-10","3c8542ccd44338edb4c83c5738c84c8b",,"89073","Ulm","30","7500"
"d1bfaa87a25ddf8c26e7ded1d31e5374","company 4526","Aktiv","Private limited company","5814","1989-01-31","1e83a99fc7097aa732824b68355c023b",,"40470","Düsseldorf","66","195000"
"695b986bd0aeaf6ec14773a16dfd40e4","company 4527","Aktiv","Limited partnership","45400","2003-01-17","98bebc7d87a9f4148473c1197189f1b1",,"50374","Erftstadt","76","0"
"c2d9000f83c433ad971409d040ecb580","company 4528","Aktiv","Private limited company","46141","1974-11-28","eb5ec878b9d4b98a3be9b456bf4f7751",,"10585","Berlin","56","1250000"
"80cab3fff3cacbefa25ba97ab8cf91ba","company 4529","Aktiv","Private limited company","267","1986-10-06","b616f9d7319016f379e8f56d455123b3",,"48565","Steinfurt","79","110000"
"bdf1938530b725df14e64fa3c84273ab","company 4530","Aktiv","Private limited company","47111","1991-02-26","4d5e8723e306dcbb2fe555f047913548",,"57537","Wissen","71","1850000"
"4dc9fd49e12cbc81b6e3fc860f05f395","company 4531","Aktiv","Limited partnership in which the general partner is a GmbH","4941","2003-08-21","01e3e437958f6c2a1adea751cfecc712",,"91578","Leutershausen","20","23000"
"e5dec70dcb7e88725ec52ab69c0c00fc","company 4532","Aktiv","Registered merchant","477","1998-01-22","ba3c7ff7271660713a64dd79c8aecd04",,"64283","Darmstadt","79","10500"
"5bdd0a440947ce46a627fbfc2371d762","company 4533","Aktiv","Private limited company","43999","1997-10-21","d9fc03ce836bd02c498773ce49c99120",,"74925","Epfenbach","13","6500"
"f3a4f04c56f5f01713227fbb922b772d","company 4534","Aktiv","Societas Europaea - European public limited company","45110","1975-10-23","bd785a09cab0a82b9f0083cd773ebc4a",,"82049","Pullach i. Isartal","0","1600000"
"cfadc1bca2d3eb63388223570641decc","company 4535","Aktiv","Registered merchant","681","2002-05-03","90497f3aeec59b6ec5dff13c0bea0f88",,"66822","Lebach","75","10500"
"d536d889ba31badfdada3db63fb8c33f","company 4536","Aktiv","Private limited company","45202","1999-09-14","f4b6acdde579d457991ee7afc3696869",,"84174","Eching","53","17000"
"ce439e48780d14f4e0fde76f2b8601f1","company 4537","Aktiv","Other legal form","9525","1960-08-29","e283ccaa89142c8f64b7c33e12ae0d00",,"74564","Crailsheim","24","9500"
"482a0e892723f590f4543aba0a2b2cd5","company 4538","Aktiv","Registered merchant","47599","1966-04-14","ee1bdccb5865f2a87bb3f7c138edf914",,"36088","Hünfeld","99","10500"
"2e550d455e1c27b97dbe1c12d8e8784d","company 4539","Aktiv","Private limited company","6832","1990-06-28","6143f99b2d23b6054a850b54146271d7",,"80992","München","2","7500"
"a474f2e72d147cdba65cde85461f9d72","company 4540","Aktiv","Registered merchant","43911","1996-07-03","b3ca7d73d847e4211487a9b5dd98429c",,"07778","Hirschroda","92","10000"
"c33a33fc70f5e59e735e44aa324ee6fa","company 4541","Aktiv","Private limited company","1399","1983-11-07","bb70741d8e9c384b4372f3a1405b60cd",,"53227","Bonn","19","160000"
"51aa99add4b42c73c74604c7d338d0ea","company 4542","Aktiv","Registered merchant","4671","1953-04-08","60e812fcd24a1687df2d40ddc995fa54",,"93049","Regensburg","63","10500"
"b1b407839131997f5c0e6aa7d4e25b01","company 4543","Aktiv","Limited partnership in which the general partner is a GmbH","6832","1970-07-16","7074bf32d5544630bfe08d23659e8a4b",,"47799","Krefeld","71","0"
"13ad542b62178845abeb97695da74072","company 4544","Aktiv","Private limited company","692","1994-08-24","0eabe85cf9a9828996173fcc398770de",,"68526","Ladenburg","9","7500"
"ac4c619c1ecc7539cdb814e727e4c8ca","company 4545","Aktiv","Private limited company","47740","1991-07-08","1a4f6470bd548f5e622d32c6401105ee",,"85622","Feldkirchen","38","1500000"
"4a92520f1ded1df7a91c331e488bb497","company 4546","Aktiv","Private limited company","47191","1997-10-27","d67b658b563fe3701c049a942a67f769",,"27568","Bremerhaven","87","10500"
"303ddda97c90c8f23d4d98addab6200d","company 4547","Aktiv","Private limited company","4511","1973-09-13","87d49a317b63322e7caa95a05601020d",,"24223","Schwentinental","65","21500"
"431553191dde8ce16e34744e72dd8045","company 4548","Aktiv","Registered merchant","55101","1979-05-04","74e496a24268e7f2aa3336534eb789b1",,"79410","Badenweiler","64","10000"
"b52518034356e3742fac1b9bc97bd945","company 4549","Aktiv","Private limited company","01131","1996-03-15","ec63d768cd4ebd0e708791fff9246130",,"06526","Sangerhausen","99","9500"
"e40056a01d813377474843fb91b9f04d","company 4550","Aktiv","Limited partnership in which the general partner is a GmbH","132","1996-11-18","ea74bbfb92ccaa34b6f9b07f14ec4eae",,"47803","Krefeld","93","0"
"7d9f01251471c1bbabed6aaa0964216d","company 4551","Aktiv","Private limited company","4771","2016-08-17","0430c8ee465e943cf3ae9868cef9feac",,"29227","Celle","43","325000"
"ee2d6b1d1c3d74a889796e43ab98f5be","company 4552","Aktiv","Registered merchant","412","1981-04-16","fffde31ee8c9e2b8fc1c3a1fe3977ec1",,"84513","Töging a.Inn","73","10000"
"63dd04225a4ba85cdab88c07ad00ebac","company 4553","Aktiv","Limited partnership in which the general partner is a GmbH","43299","2004-02-03","a4c9836bf833011507b0918a7501532e",,"48565","Steinfurt","65","16000"
"ab189122e42fd5a1a7010cf0a2fb8048","company 4554","Aktiv","Public limited company","68","1989-05-24","89100506e0aadde36d1003ce4cb7fcae",,"14163","Berlin","72","0"
"e3a5134514256ff6e9afbf68386f7c75","company 4555","Aktiv","Private limited company","6832","1990-06-23","dbaaa9254ff25404db915e1717a8992a",,"15234","Frankfurt (Oder)","63","0"
"3703a76187bb09bfc9f5919b3826a99f","company 4556","Aktiv","Private limited company","28499","1978-07-26","435f6551647b0591e0c2384f9482c8a5",,"73431","Aalen","14","160000"
"f316bb1236d0bb54766dae20df63f707","company 4557","Aktiv","Registered merchant","451","1991-08-13","2bbe6a05099f6d68e19981a2a7f71905",,"21635","Jork","2","9500"
"5d2dee522dafe284b4e3628dea7f4491","company 4558","Aktiv","General partnership",,"1993-10-08","a62f4983ef35fe8f0ada6c0d305506eb",,"64665","Alsbach-Hähnlein","66","0"
"dfea905e7d643cfb52b09c58ddde4dc7","company 4559","Aktiv","Private limited company","7010","1987-12-10","97cb77435df63999cc531a3b809dc15c",,"91224","Pommelsbrunn","1","9000"
"bbe3244a66e6724c77722aad944fe7f9","company 4560","Aktiv","Private limited company","4651","1977-01-31","ece4b6a5b544c003f4c2e2c46ed231c9",,"45138","Essen","3","0"
"4f0689b0bee2ac64d531f921fda298bf","company 4561","Aktiv","Private limited company","7912","1993-03-24","25af9a20285dfbd048820d27508d6e41",,"04600","Altenburg","46","0"
"1607f7b734a34c91b80c83240cf40aca","company 4562","Aktiv","Private limited company","7732","1990-12-11","ee9af0317e5c55851f4d44ca14abefef",,"07318","Saalfeld/Saale","78","9000"
"7fa58a2a1b2bd119e66cc2885b7de90d","company 4563","Aktiv","Private limited company","4120","1992-07-22","90b43c07c544dd99a5fea570a4a2a437",,"12487","Berlin","92","0"
"82463342eb3d68251f477419d6942856","company 4564","Aktiv","Limited partnership in which the general partner is a GmbH","6832","1998-10-23","2e1ab1baf8fd5bbafa08ec753bf2f11c",,"88400","Biberach","66","0"
"1c092fe5518b82d3a6c258888f56f5b9","company 4565","Aktiv","Private limited company","62019","1982-02-15","d608e56b71ed2d84e0ef10bac38c4359",,"53177","Bonn","35","470000"
"c7f2bc10d501a84705e306a5aed1dba9","company 4566","Aktiv","Private limited company","47540","1997-08-14","efb69f64e898c900e3434d87fbe4349f",,"49828","Neuenhaus","49","77000"
